tiempos_c0,tiempos_c1,tiempos_c2,tiempos_c3,tiempos_c4,indicador
1000000000000,40414,1000000000000,1000000000000,1000000000000,True
1000000000000,1000000000000,1000000000000,1000000000000,42590,False
1000000000000,1000000000000,1000000000000,46683,1000000000000,False
1000000000000,1000000000000,1000000000000,1000000000000,46031,False
1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,False
1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,False
1000000000000,1000000000000,1000000000000,50274,1000000000000,False
1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,False
1000000000000,1000000000000,49229,1000000000000,1000000000000,False
1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,False
1000000000000,1000000000000,1000000000000,1000000000000,50706,False
1000000000000,1000000000000,1000000000000,48660,1000000000000,False
1000000000000,1000000000000,1000000000000,1000000000000,49181,False
1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,False
1000000000000,42359,1000000000000,1000000000000,1000000000000,True
1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,False
50193,1000000000000,1000000000000,1000000000000,1000000000000,True
40453,1000000000000,1000000000000,1000000000000,1000000000000,True
1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,False
41419,1000000000000,1000000000000,1000000000000,1000000000000,True
1000000000000,1000000000000,49985,1000000000000,1000000000000,False
1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,False
1000000000000,1000000000000,1000000000000,48919,1000000000000,False
53877,1000000000000,1000000000000,1000000000000,1000000000000,True
1000000000000,1000000000000,1000000000000,1000000000000,51424,False
1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,False
1000000000000,1000000000000,1000000000000,52269,1000000000000,False
56991,1000000000000,1000000000000,1000000000000,1000000000000,True
1000000000000,1000000000000,48004,1000000000000,1000000000000,False
1000000000000,1000000000000,1000000000000,49679,1000000000000,False
51266,1000000000000,1000000000000,1000000000000,1000000000000,True
43943,1000000000000,1000000000000,1000000000000,1000000000000,True
1000000000000,1000000000000,46845,1000000000000,1000000000000,False
49719,1000000000000,1000000000000,1000000000000,1000000000000,True
1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,False
1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,False
1000000000000,1000000000000,48540,1000000000000,1000000000000,False
1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,False
54220,1000000000000,1000000000000,1000000000000,1000000000000,True
1000000000000,43078,1000000000000,1000000000000,1000000000000,True
1000000000000,43488,1000000000000,1000000000000,1000000000000,True
52572,1000000000000,1000000000000,1000000000000,1000000000000,True
1000000000000,1000000000000,53446,1000000000000,1000000000000,False
46947,1000000000000,1000000000000,1000000000000,1000000000000,True
1000000000000,1000000000000,46178,1000000000000,1000000000000,False
1000000000000,1000000000000,1000000000000,1000000000000,50986,False
1000000000000,1000000000000,50289,1000000000000,1000000000000,False
1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,False
52087,1000000000000,1000000000000,1000000000000,1000000000000,True
1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,False
1000000000000,1000000000000,1000000000000,49923,1000000000000,False
1000000000000,1000000000000,1000000000000,46155,1000000000000,False
1000000000000,45106,1000000000000,1000000000000,1000000000000,True
1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,False
1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,False
1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,False
1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,False
1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,False
1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,False
1000000000000,1000000000000,50636,1000000000000,1000000000000,False
1000000000000,1000000000000,1000000000000,1000000000000,50167,False
1000000000000,1000000000000,1000000000000,1000000000000,48306,False
1000000000000,1000000000000,54228,1000000000000,1000000000000,False
1000000000000,1000000000000,1000000000000,1000000000000,52252,False
1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,False
1000000000000,1000000000000,1000000000000,47484,1000000000000,False
1000000000000,1000000000000,1000000000000,51350,1000000000000,False
57525,1000000000000,1000000000000,1000000000000,1000000000000,True
1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,False
1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,False
1000000000000,1000000000000,1000000000000,56246,1000000000000,False
1000000000000,1000000000000,1000000000000,1000000000000,51741,False
1000000000000,1000000000000,1000000000000,1000000000000,49612,False
1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,False
1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,False
1000000000000,1000000000000,1000000000000,55346,1000000000000,False
56135,1000000000000,1000000000000,1000000000000,1000000000000,True
1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,False
1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,False
1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,False
49042,1000000000000,1000000000000,1000000000000,1000000000000,True
53304,1000000000000,1000000000000,1000000000000,1000000000000,True
1000000000000,1000000000000,53709,1000000000000,1000000000000,False
54777,1000000000000,1000000000000,1000000000000,1000000000000,True
1000000000000,1000000000000,1000000000000,1000000000000,56679,False
1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,False
1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,False
1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,False
1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,False
1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,False
1000000000000,1000000000000,54761,1000000000000,1000000000000,False
1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,False
1000000000000,58561,1000000000000,1000000000000,1000000000000,True
1000000000000,1000000000000,1000000000000,54603,1000000000000,False
1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,False
1000000000000,1000000000000,1000000000000,54055,1000000000000,False
1000000000000,1000000000000,56028,1000000000000,1000000000000,False
1000000000000,1000000000000,1000000000000,1000000000000,48678,False
47813,1000000000000,1000000000000,1000000000000,1000000000000,True
1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,False
1000000000000,1000000000000,1000000000000,1000000000000,58140,False
55081,1000000000000,1000000000000,1000000000000,1000000000000,True
1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,True
1000000000000,1000000000000,52952,1000000000000,1000000000000,False
1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,False
1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,False
1000000000000,1000000000000,58409,1000000000000,1000000000000,False
1000000000000,1000000000000,56603,1000000000000,1000000000000,False
1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,False
1000000000000,1000000000000,55365,1000000000000,1000000000000,False
1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,True
53018,1000000000000,1000000000000,1000000000000,1000000000000,True
59608,1000000000000,1000000000000,1000000000000,1000000000000,True
1000000000000,50770,1000000000000,1000000000000,1000000000000,True
1000000000000,1000000000000,1000000000000,58628,1000000000000,False
1000000000000,54726,1000000000000,1000000000000,1000000000000,True
1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,False
1000000000000,1000000000000,1000000000000,56802,1000000000000,False
1000000000000,1000000000000,1000000000000,54898,1000000000000,False
1000000000000,52825,1000000000000,1000000000000,1000000000000,True
1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,False
1000000000000,1000000000000,1000000000000,1000000000000,56207,False
1000000000000,1000000000000,1000000000000,1000000000000,55721,False
1000000000000,57188,1000000000000,1000000000000,1000000000000,True
1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,False
1000000000000,1000000000000,1000000000000,58040,1000000000000,False
1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,False
1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,True
1000000000000,1000000000000,1000000000000,1000000000000,57716,False
1000000000000,58254,1000000000000,1000000000000,1000000000000,True
1000000000000,1000000000000,1000000000000,1000000000000,55235,False
1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,False
1000000000000,1000000000000,57856,1000000000000,1000000000000,False
1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,True
1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,False
1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,False
1000000000000,1000000000000,1000000000000,1000000000000,54737,False
58811,1000000000000,1000000000000,1000000000000,1000000000000,True
1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,False
1000000000000,1000000000000,60741,1000000000000,1000000000000,False
1000000000000,1000000000000,1000000000000,57439,1000000000000,False
1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,False
57974,1000000000000,1000000000000,1000000000000,1000000000000,True
1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,True
1000000000000,1000000000000,1000000000000,55788,1000000000000,False
1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,False
1000000000000,53671,1000000000000,1000000000000,1000000000000,True
1000000000000,1000000000000,1000000000000,1000000000000,57051,False
1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,False
1000000000000,1000000000000,1000000000000,1000000000000,58434,False
1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,True
1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,False
1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,False
1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,False
1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,True
1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,False
1000000000000,1000000000000,60244,1000000000000,1000000000000,False
1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,False
1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,False
1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,False
1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,False
1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,False
1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,False
1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,True
1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,False
1000000000000,56140,1000000000000,1000000000000,1000000000000,True
