tiempos_c0,tiempos_c1,tiempos_c2,tiempos_c3,tiempos_c4,indicador
1000000000000,1000000000000,1000000000000,1000000000000,49517,False
47701,1000000000000,1000000000000,1000000000000,1000000000000,True
1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,False
41177,1000000000000,1000000000000,1000000000000,1000000000000,True
1000000000000,1000000000000,1000000000000,1000000000000,47524,False
43707,1000000000000,1000000000000,1000000000000,1000000000000,True
1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,False
1000000000000,1000000000000,47561,1000000000000,1000000000000,False
41380,1000000000000,1000000000000,1000000000000,1000000000000,True
1000000000000,1000000000000,1000000000000,1000000000000,47109,False
1000000000000,1000000000000,1000000000000,1000000000000,47732,False
56878,1000000000000,1000000000000,1000000000000,1000000000000,True
1000000000000,1000000000000,49059,1000000000000,1000000000000,False
43929,1000000000000,1000000000000,1000000000000,1000000000000,True
1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,False
1000000000000,1000000000000,1000000000000,1000000000000,48901,False
1000000000000,1000000000000,1000000000000,50500,1000000000000,False
42127,1000000000000,1000000000000,1000000000000,1000000000000,True
58398,1000000000000,1000000000000,1000000000000,1000000000000,True
1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,False
1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,False
1000000000000,1000000000000,1000000000000,49411,1000000000000,False
1000000000000,1000000000000,1000000000000,50763,1000000000000,False
1000000000000,1000000000000,1000000000000,53373,1000000000000,False
1000000000000,1000000000000,1000000000000,49142,1000000000000,False
42786,1000000000000,1000000000000,1000000000000,1000000000000,True
1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,False
42533,1000000000000,1000000000000,1000000000000,1000000000000,True
1000000000000,45736,1000000000000,1000000000000,1000000000000,True
44434,1000000000000,1000000000000,1000000000000,1000000000000,True
1000000000000,1000000000000,1000000000000,1000000000000,49963,False
1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,False
1000000000000,43292,1000000000000,1000000000000,1000000000000,True
43176,1000000000000,1000000000000,1000000000000,1000000000000,True
1000000000000,1000000000000,1000000000000,1000000000000,51308,False
1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,False
1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,False
1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,False
1000000000000,1000000000000,1000000000000,1000000000000,48155,False
59304,1000000000000,1000000000000,1000000000000,1000000000000,True
49487,1000000000000,1000000000000,1000000000000,1000000000000,True
46619,1000000000000,1000000000000,1000000000000,1000000000000,True
50470,1000000000000,1000000000000,1000000000000,1000000000000,True
1000000000000,1000000000000,1000000000000,48700,1000000000000,False
45294,1000000000000,1000000000000,1000000000000,1000000000000,True
1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,False
1000000000000,1000000000000,48357,1000000000000,1000000000000,False
1000000000000,1000000000000,1000000000000,51141,1000000000000,False
49054,1000000000000,1000000000000,1000000000000,1000000000000,True
1000000000000,1000000000000,1000000000000,1000000000000,54971,False
1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,False
1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,False
1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,False
1000000000000,1000000000000,1000000000000,53953,1000000000000,False
1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,False
57457,1000000000000,1000000000000,1000000000000,1000000000000,True
1000000000000,1000000000000,1000000000000,1000000000000,51000,False
1000000000000,1000000000000,1000000000000,55545,1000000000000,False
1000000000000,1000000000000,48041,1000000000000,1000000000000,False
50959,1000000000000,1000000000000,1000000000000,1000000000000,True
1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,False
1000000000000,1000000000000,48663,1000000000000,1000000000000,False
1000000000000,1000000000000,1000000000000,54631,1000000000000,False
1000000000000,1000000000000,1000000000000,47971,1000000000000,False
46046,1000000000000,1000000000000,1000000000000,1000000000000,True
48645,1000000000000,1000000000000,1000000000000,1000000000000,True
1000000000000,1000000000000,1000000000000,1000000000000,56337,False
1000000000000,46128,1000000000000,1000000000000,1000000000000,True
1000000000000,1000000000000,1000000000000,56210,1000000000000,False
1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,False
1000000000000,1000000000000,1000000000000,48303,1000000000000,False
1000000000000,1000000000000,51239,1000000000000,1000000000000,False
57936,1000000000000,1000000000000,1000000000000,1000000000000,True
1000000000000,1000000000000,1000000000000,54297,1000000000000,False
1000000000000,1000000000000,1000000000000,1000000000000,57144,False
1000000000000,1000000000000,1000000000000,1000000000000,55310,False
54119,1000000000000,1000000000000,1000000000000,1000000000000,True
1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,False
1000000000000,1000000000000,1000000000000,1000000000000,54632,False
1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,True
1000000000000,1000000000000,1000000000000,57125,1000000000000,False
1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,False
1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,False
52345,1000000000000,1000000000000,1000000000000,1000000000000,True
48340,1000000000000,1000000000000,1000000000000,1000000000000,True
1000000000000,1000000000000,1000000000000,1000000000000,53627,False
1000000000000,1000000000000,56199,1000000000000,1000000000000,False
1000000000000,1000000000000,54248,1000000000000,1000000000000,False
1000000000000,1000000000000,53837,1000000000000,1000000000000,False
1000000000000,48688,1000000000000,1000000000000,1000000000000,True
55404,1000000000000,1000000000000,1000000000000,1000000000000,True
56067,1000000000000,1000000000000,1000000000000,1000000000000,True
1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,False
1000000000000,57506,1000000000000,1000000000000,1000000000000,True
49798,1000000000000,1000000000000,1000000000000,1000000000000,True
54644,1000000000000,1000000000000,1000000000000,1000000000000,True
1000000000000,1000000000000,1000000000000,1000000000000,54113,False
1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,False
1000000000000,58324,1000000000000,1000000000000,1000000000000,True
1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,False
51388,1000000000000,1000000000000,1000000000000,1000000000000,True
1000000000000,52850,1000000000000,1000000000000,1000000000000,True
1000000000000,1000000000000,1000000000000,1000000000000,57408,False
1000000000000,1000000000000,55832,1000000000000,1000000000000,False
1000000000000,1000000000000,1000000000000,1000000000000,59072,False
1000000000000,50088,1000000000000,1000000000000,1000000000000,True
1000000000000,1000000000000,1000000000000,54888,1000000000000,False
57203,1000000000000,1000000000000,1000000000000,1000000000000,True
1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,False
51737,1000000000000,1000000000000,1000000000000,1000000000000,True
1000000000000,1000000000000,1000000000000,53046,1000000000000,False
1000000000000,1000000000000,55138,1000000000000,1000000000000,False
1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,False
1000000000000,1000000000000,1000000000000,55135,1000000000000,False
1000000000000,51766,1000000000000,1000000000000,1000000000000,True
1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,False
1000000000000,55332,1000000000000,1000000000000,1000000000000,True
1000000000000,1000000000000,1000000000000,1000000000000,55962,False
1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,True
1000000000000,1000000000000,57310,1000000000000,1000000000000,False
1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,True
1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,True
1000000000000,1000000000000,57989,1000000000000,1000000000000,False
1000000000000,1000000000000,55452,1000000000000,1000000000000,False
1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,True
1000000000000,1000000000000,56575,1000000000000,1000000000000,False
1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,False
1000000000000,58536,1000000000000,1000000000000,1000000000000,True
1000000000000,54908,1000000000000,1000000000000,1000000000000,True
1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,False
1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,False
1000000000000,1000000000000,54634,1000000000000,1000000000000,False
1000000000000,52342,1000000000000,1000000000000,1000000000000,True
1000000000000,57901,1000000000000,1000000000000,1000000000000,True
1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,False
1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,False
1000000000000,1000000000000,1000000000000,59930,1000000000000,False
1000000000000,1000000000000,59741,1000000000000,1000000000000,False
1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,False
1000000000000,54082,1000000000000,1000000000000,1000000000000,True
1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,False
1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,False
1000000000000,1000000000000,1000000000000,59309,1000000000000,False
1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,True
1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,True
1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,False
1000000000000,53655,1000000000000,1000000000000,1000000000000,True
1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,False
1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,True
1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,False
1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,False
1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,True
1000000000000,1000000000000,1000000000000,59695,1000000000000,False
1000000000000,57011,1000000000000,1000000000000,1000000000000,True
1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,True
1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,True
1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,False
1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,True
1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,False
1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,False
1000000000000,1000000000000,60168,1000000000000,1000000000000,False
55692,1000000000000,1000000000000,1000000000000,1000000000000,True
1000000000000,59261,1000000000000,1000000000000,1000000000000,True
1000000000000,58887,1000000000000,1000000000000,1000000000000,True
1000000000000,55949,1000000000000,1000000000000,1000000000000,True
1000000000000,36144,1000000000000,1000000000000,1000000000000,True
