tiempos_c0,tiempos_c1,tiempos_c2,tiempos_c3,tiempos_c4,indicador
1000000000000,1000000000000,1000000000000,1000000000000,45298,False
1000000000000,1000000000000,1000000000000,45383,1000000000000,False
1000000000000,43049,1000000000000,1000000000000,1000000000000,True
1000000000000,1000000000000,50719,1000000000000,1000000000000,False
1000000000000,41468,1000000000000,1000000000000,1000000000000,True
1000000000000,1000000000000,1000000000000,49797,1000000000000,False
41640,1000000000000,1000000000000,1000000000000,1000000000000,True
1000000000000,1000000000000,48108,1000000000000,1000000000000,False
43662,1000000000000,1000000000000,1000000000000,1000000000000,True
1000000000000,1000000000000,1000000000000,1000000000000,51779,False
1000000000000,1000000000000,1000000000000,42987,1000000000000,False
42202,1000000000000,1000000000000,1000000000000,1000000000000,True
1000000000000,1000000000000,1000000000000,47041,1000000000000,False
1000000000000,1000000000000,47819,1000000000000,1000000000000,False
1000000000000,41889,1000000000000,1000000000000,1000000000000,True
1000000000000,1000000000000,1000000000000,1000000000000,46995,False
44028,1000000000000,1000000000000,1000000000000,1000000000000,True
1000000000000,1000000000000,1000000000000,1000000000000,48251,False
1000000000000,1000000000000,50011,1000000000000,1000000000000,False
1000000000000,1000000000000,1000000000000,52003,1000000000000,False
41876,1000000000000,1000000000000,1000000000000,1000000000000,True
1000000000000,42463,1000000000000,1000000000000,1000000000000,True
1000000000000,1000000000000,48879,1000000000000,1000000000000,False
1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,False
1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,False
1000000000000,1000000000000,1000000000000,51715,1000000000000,False
1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,False
1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,False
45070,1000000000000,1000000000000,1000000000000,1000000000000,True
1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,False
42777,1000000000000,1000000000000,1000000000000,1000000000000,True
53902,1000000000000,1000000000000,1000000000000,1000000000000,True
44429,1000000000000,1000000000000,1000000000000,1000000000000,True
1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,False
1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,False
1000000000000,45116,1000000000000,1000000000000,1000000000000,True
43126,1000000000000,1000000000000,1000000000000,1000000000000,True
1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,False
1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,False
1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,False
1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,False
1000000000000,1000000000000,49458,1000000000000,1000000000000,False
1000000000000,44903,1000000000000,1000000000000,1000000000000,True
1000000000000,43802,1000000000000,1000000000000,1000000000000,True
47091,1000000000000,1000000000000,1000000000000,1000000000000,True
1000000000000,44256,1000000000000,1000000000000,1000000000000,True
1000000000000,1000000000000,1000000000000,50964,1000000000000,False
48637,1000000000000,1000000000000,1000000000000,1000000000000,True
1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,False
1000000000000,1000000000000,1000000000000,52749,1000000000000,False
1000000000000,1000000000000,1000000000000,51274,1000000000000,False
1000000000000,49551,1000000000000,1000000000000,1000000000000,True
1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,False
1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,False
1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,False
1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,False
1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,False
1000000000000,1000000000000,1000000000000,53357,1000000000000,False
1000000000000,46316,1000000000000,1000000000000,1000000000000,True
1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,False
1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,False
1000000000000,1000000000000,54858,1000000000000,1000000000000,False
1000000000000,45432,1000000000000,1000000000000,1000000000000,True
1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,False
1000000000000,1000000000000,1000000000000,52497,1000000000000,False
1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,False
1000000000000,1000000000000,1000000000000,50181,1000000000000,False
47939,1000000000000,1000000000000,1000000000000,1000000000000,True
1000000000000,47982,1000000000000,1000000000000,1000000000000,True
1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,False
54217,1000000000000,1000000000000,1000000000000,1000000000000,True
1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,False
1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,False
1000000000000,1000000000000,1000000000000,50482,1000000000000,False
1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,False
1000000000000,46660,1000000000000,1000000000000,1000000000000,True
1000000000000,1000000000000,51867,1000000000000,1000000000000,False
1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,False
1000000000000,1000000000000,1000000000000,1000000000000,56272,False
1000000000000,52619,1000000000000,1000000000000,1000000000000,True
1000000000000,1000000000000,1000000000000,1000000000000,56914,False
1000000000000,1000000000000,51459,1000000000000,1000000000000,False
1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,True
1000000000000,1000000000000,51062,1000000000000,1000000000000,False
1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,False
1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,False
1000000000000,56039,1000000000000,1000000000000,1000000000000,True
1000000000000,47278,1000000000000,1000000000000,1000000000000,True
1000000000000,1000000000000,1000000000000,55948,1000000000000,False
1000000000000,1000000000000,56685,1000000000000,1000000000000,False
1000000000000,1000000000000,54262,1000000000000,1000000000000,False
1000000000000,1000000000000,53879,1000000000000,1000000000000,False
1000000000000,51674,1000000000000,1000000000000,1000000000000,True
1000000000000,50297,1000000000000,1000000000000,1000000000000,True
1000000000000,48613,1000000000000,1000000000000,1000000000000,True
1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,False
49524,1000000000000,1000000000000,1000000000000,1000000000000,True
1000000000000,54578,1000000000000,1000000000000,1000000000000,True
1000000000000,50806,1000000000000,1000000000000,1000000000000,True
1000000000000,1000000000000,1000000000000,56355,1000000000000,False
1000000000000,1000000000000,1000000000000,56741,1000000000000,False
50229,1000000000000,1000000000000,1000000000000,1000000000000,True
1000000000000,1000000000000,1000000000000,1000000000000,58399,False
1000000000000,53873,1000000000000,1000000000000,1000000000000,True
57117,1000000000000,1000000000000,1000000000000,1000000000000,True
1000000000000,1000000000000,1000000000000,58481,1000000000000,False
1000000000000,1000000000000,55663,1000000000000,1000000000000,False
1000000000000,1000000000000,1000000000000,1000000000000,55302,False
1000000000000,52912,1000000000000,1000000000000,1000000000000,True
1000000000000,1000000000000,1000000000000,59783,1000000000000,False
1000000000000,49856,1000000000000,1000000000000,1000000000000,True
1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,False
1000000000000,51257,1000000000000,1000000000000,1000000000000,True
1000000000000,1000000000000,1000000000000,1000000000000,54787,False
1000000000000,1000000000000,55168,1000000000000,1000000000000,False
1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,False
1000000000000,1000000000000,1000000000000,57734,1000000000000,False
55929,1000000000000,1000000000000,1000000000000,1000000000000,True
1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,False
53185,1000000000000,1000000000000,1000000000000,1000000000000,True
1000000000000,1000000000000,1000000000000,1000000000000,55877,False
1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,True
1000000000000,1000000000000,59241,1000000000000,1000000000000,False
1000000000000,56331,1000000000000,1000000000000,1000000000000,True
51924,1000000000000,1000000000000,1000000000000,1000000000000,True
1000000000000,1000000000000,1000000000000,1000000000000,59714,False
1000000000000,1000000000000,56246,1000000000000,1000000000000,False
1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,True
1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,False
1000000000000,1000000000000,1000000000000,55422,1000000000000,False
51422,1000000000000,1000000000000,1000000000000,1000000000000,True
53540,1000000000000,1000000000000,1000000000000,1000000000000,True
1000000000000,1000000000000,1000000000000,1000000000000,55054,False
1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,False
1000000000000,1000000000000,54620,1000000000000,1000000000000,False
54851,1000000000000,1000000000000,1000000000000,1000000000000,True
52477,1000000000000,1000000000000,1000000000000,1000000000000,True
1000000000000,1000000000000,55932,1000000000000,1000000000000,False
1000000000000,1000000000000,55450,1000000000000,1000000000000,False
1000000000000,1000000000000,58269,1000000000000,1000000000000,False
1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,False
1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,False
55585,1000000000000,1000000000000,1000000000000,1000000000000,True
1000000000000,1000000000000,1000000000000,1000000000000,57689,False
1000000000000,1000000000000,1000000000000,57184,1000000000000,False
1000000000000,1000000000000,58786,1000000000000,1000000000000,False
1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,True
1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,True
1000000000000,1000000000000,59658,1000000000000,1000000000000,False
55275,1000000000000,1000000000000,1000000000000,1000000000000,True
1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,False
1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,True
1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,False
1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,False
1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,True
1000000000000,1000000000000,58557,1000000000000,1000000000000,False
58294,1000000000000,1000000000000,1000000000000,1000000000000,True
1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,True
1000000000000,55225,1000000000000,1000000000000,1000000000000,True
1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,False
1000000000000,57099,1000000000000,1000000000000,1000000000000,True
1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,False
1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,False
1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,False
1000000000000,59475,1000000000000,1000000000000,1000000000000,True
59382,1000000000000,1000000000000,1000000000000,1000000000000,True
59072,1000000000000,1000000000000,1000000000000,1000000000000,True
56703,1000000000000,1000000000000,1000000000000,1000000000000,True
1000000000000,39636,1000000000000,1000000000000,1000000000000,True
