status,start_timestamp,end_timestamp,elapsed_total_sec,elapsed_total_min,instancia,replica_id,n_scenarios,lookahead_min,scenario_time_limit_sec,parallel_backend,parallel_max_workers,parallel_cpu_reserve,parallel_log_progress,alns_max_iterations,dynamic_insertion_n_scenarios,run_msa_on_request_arrival_if_vehicle_waiting,seed,served_customers,outsourced_customers,total_customers,total_profit,total_possible_profit,profit_rate,total_distance_km,nb_trips,dynamic_pickups_inserted,dynamic_pickups_postponed,dynamic_pickups_undecided,solver,consensus_mode,parallel_workers,msa_calls,msa_scenarios_completed,msa_total_wall_time_sec,msa_avg_wall_time_sec,msa_max_wall_time_sec,parallel_worker_errors,parallel_fallback_tasks,service_rate,run_id
ok,2026-06-20T02:30:11,2026-06-20T02:33:55,224.02357079996727,3.7337261799994548,1,55,15,120,15.0,process,8,1,False,20000,5,True,42,96,100,196,116.0,309.0,0.37540453074433655,449.58154388316893,5,70,7,0,MSA+ALNS+ICD-dynamic-pickups,van_hentenryck,8,9,135,187.38496210053563,20.820551344503958,31.495492400135845,0,0,0.4897959183673469,11
ok,2026-06-20T02:33:57,2026-06-20T02:37:06,189.55113880010322,3.1591856466683867,1,55,15,120,15.0,process,8,1,False,20000,8,True,42,86,112,198,103.0,320.0,0.321875,465.29419489912084,4,67,7,0,MSA+ALNS+ICD-dynamic-pickups,van_hentenryck,8,7,105,154.32374470005743,22.046249242865347,31.520031800027937,0,0,0.43434343434343436,12
ok,2026-06-20T02:37:08,2026-06-20T02:40:07,179.14603709988296,2.985767284998049,1,73,15,120,15.0,process,8,1,False,20000,3,True,42,95,116,211,117.0,332.0,0.35240963855421686,450.8312379324766,4,69,17,0,MSA+ALNS+ICD-dynamic-pickups,van_hentenryck,8,7,105,138.32192259980366,19.76027465711481,30.51158729987219,0,0,0.45023696682464454,13
ok,2026-06-20T02:40:09,2026-06-20T02:44:21,251.26627629995346,4.187771271665891,1,73,15,120,15.0,process,8,1,False,20000,5,True,42,91,98,189,125.0,311.0,0.40192926045016075,459.00104521077697,5,53,10,0,MSA+ALNS+ICD-dynamic-pickups,van_hentenryck,8,9,135,221.0991660002619,24.5665740000291,31.581537999911234,0,0,0.48148148148148145,14
ok,2026-06-20T02:44:23,2026-06-20T02:48:49,266.0213442998938,4.433689071664897,1,73,15,120,15.0,process,8,1,False,20000,8,True,42,103,136,239,132.0,397.0,0.33249370277078083,436.14838765060205,6,72,7,0,MSA+ALNS+ICD-dynamic-pickups,van_hentenryck,8,10,150,228.10028799972497,22.810028799972496,31.53411310003139,0,0,0.4309623430962343,15
ok,2026-06-20T02:48:51,2026-06-20T02:52:05,193.388092600042,3.2231348766673666,1,91,15,120,15.0,process,8,1,False,20000,3,True,42,116,99,215,134.0,329.0,0.4072948328267477,425.33681186272673,4,95,3,0,MSA+ALNS+ICD-dynamic-pickups,van_hentenryck,8,7,105,146.99447640008293,20.99921091429756,30.497631300007924,0,0,0.5395348837209303,16
ok,2026-06-20T02:52:07,2026-06-20T02:55:34,206.55177360004745,3.442529560000791,1,91,15,120,15.0,process,8,1,False,20000,5,True,42,89,82,171,123.0,284.0,0.43309859154929575,455.34495900008073,5,50,3,0,MSA+ALNS+ICD-dynamic-pickups,van_hentenryck,8,8,120,181.00010840012692,22.625013550015865,31.500446000136435,0,0,0.52046783625731,17
ok,2026-06-20T02:55:36,2026-06-20T02:59:45,248.53114919993095,4.142185819998849,1,91,15,120,15.0,process,8,1,False,20000,8,True,42,98,116,214,120.0,344.0,0.3488372093023256,449.04812457909236,4,70,8,0,MSA+ALNS+ICD-dynamic-pickups,van_hentenryck,8,9,135,210.91915749991313,23.435461944434792,31.532291600015014,0,0,0.45794392523364486,18
ok,2026-06-20T02:59:45,2026-06-20T03:03:39,234.53479589987546,3.9089132649979246,2,1,15,120,15.0,process,8,1,False,20000,3,True,42,91,93,184,125.0,309.0,0.4045307443365696,445.59767093079034,6,56,2,0,MSA+ALNS+ICD-dynamic-pickups,van_hentenryck,8,9,135,206.60390030010603,22.955988922234003,30.564934799913317,0,0,0.4945652173913043,19
ok,2026-06-20T03:03:39,2026-06-20T03:07:06,206.97963759978302,3.4496606266630505,2,1,15,120,15.0,process,8,1,False,20000,5,True,42,90,104,194,133.0,328.0,0.4054878048780488,449.6774706443648,5,46,13,0,MSA+ALNS+ICD-dynamic-pickups,van_hentenryck,8,8,120,178.84217590023763,22.355271987529704,31.70781429996714,0,0,0.4639175257731959,20
ok,2026-06-20T03:07:06,2026-06-20T03:10:32,205.59043430001475,3.426507238333579,2,1,15,120,15.0,process,8,1,False,20000,8,True,42,83,127,210,104.0,340.0,0.3058823529411765,465.0045495588769,5,60,18,0,MSA+ALNS+ICD-dynamic-pickups,van_hentenryck,8,8,120,168.46363779972307,21.057954724965384,30.487860599998385,0,0,0.3952380952380952,21
ok,2026-06-20T03:10:33,2026-06-20T03:14:12,219.91029189992696,3.6651715316654494,2,19,15,120,15.0,process,8,1,False,20000,3,True,42,93,95,188,130.0,312.0,0.4166666666666667,450.8068336244551,6,56,8,0,MSA+ALNS+ICD-dynamic-pickups,van_hentenryck,8,9,135,189.22815789980814,21.02535087775646,30.541318699950352,0,0,0.4946808510638298,22
ok,2026-06-20T03:14:13,2026-06-20T03:18:00,226.39979519997723,3.7733299199996204,2,19,15,120,15.0,process,8,1,False,20000,5,True,42,86,97,183,120.0,310.0,0.3870967741935484,454.99881451879526,6,52,4,0,MSA+ALNS+ICD-dynamic-pickups,van_hentenryck,8,10,150,199.69159510033205,19.969159510033204,30.485910000046715,0,0,0.46994535519125685,23
ok,2026-06-20T03:18:00,2026-06-20T03:22:33,272.7281295999419,4.545468826665698,2,19,15,120,15.0,process,8,1,False,20000,8,True,42,90,122,212,115.0,357.0,0.32212885154061627,456.71143348163906,6,63,2,0,MSA+ALNS+ICD-dynamic-pickups,van_hentenryck,8,10,150,241.61634750035591,24.161634750035592,31.644326500128955,0,0,0.42452830188679247,24
ok,2026-06-20T03:22:34,2026-06-20T03:25:51,196.60913019999862,3.2768188366666435,2,37,15,120,15.0,process,8,1,False,20000,3,True,42,89,89,178,122.0,300.0,0.4066666666666667,451.78795954593636,6,56,0,0,MSA+ALNS+ICD-dynamic-pickups,van_hentenryck,8,9,135,169.90563949989155,18.878404388876838,31.591683800099418,0,0,0.5,25
ok,2026-06-20T03:25:52,2026-06-20T03:29:45,233.3681828000117,3.8894697133335283,2,37,15,120,15.0,process,8,1,False,20000,5,True,42,80,87,167,116.0,272.0,0.4264705882352941,469.31501962351274,6,41,18,0,MSA+ALNS+ICD-dynamic-pickups,van_hentenryck,8,9,135,205.2407628998626,22.804529211095844,31.563146100146696,0,0,0.47904191616766467,26
ok,2026-06-20T03:29:46,2026-06-20T03:33:59,252.65779289999045,4.210963214999841,2,37,15,120,15.0,process,8,1,False,20000,8,True,42,97,112,209,133.0,344.0,0.3866279069767442,443.87307338721064,6,58,13,0,MSA+ALNS+ICD-dynamic-pickups,van_hentenryck,8,9,135,218.89402090013027,24.32155787779225,31.554903900017962,0,0,0.46411483253588515,27
ok,2026-06-20T03:34:00,2026-06-20T03:37:31,210.361767699942,3.5060294616656997,2,55,15,120,15.0,process,8,1,False,20000,3,True,42,95,106,201,133.0,331.0,0.40181268882175225,443.1424751677923,5,55,14,0,MSA+ALNS+ICD-dynamic-pickups,van_hentenryck,8,8,120,177.12639649957418,22.140799562446773,31.56409559980966,0,0,0.472636815920398,28
ok,2026-06-20T03:37:32,2026-06-20T03:40:22,169.66979700000957,2.8278299500001594,2,55,15,120,15.0,process,8,1,False,20000,5,True,42,75,116,191,92.0,320.0,0.2875,468.210010423943,5,57,4,0,MSA+ALNS+ICD-dynamic-pickups,van_hentenryck,8,8,120,140.30581739963964,17.538227174954955,30.492991599952802,0,0,0.39267015706806285,29
ok,2026-06-20T03:40:24,2026-06-20T03:43:57,213.40911510004662,3.556818585000777,2,55,15,120,15.0,process,8,1,False,20000,8,True,42,82,125,207,107.0,354.0,0.3022598870056497,467.230877105511,5,55,3,0,MSA+ALNS+ICD-dynamic-pickups,van_hentenryck,8,9,135,185.25947229983285,20.584385811092538,30.500021999934688,0,0,0.3961352657004831,30
ok,2026-06-20T03:43:59,2026-06-20T03:47:45,225.96598430001177,3.7660997383335295,2,73,15,120,15.0,process,8,1,False,20000,3,True,42,82,110,192,108.0,328.0,0.32926829268292684,460.042882038397,6,53,0,0,MSA+ALNS+ICD-dynamic-pickups,van_hentenryck,8,9,135,200.13940689945593,22.237711877717327,30.504202399868518,0,0,0.4270833333333333,31
ok,2026-06-20T03:47:47,2026-06-20T03:51:19,212.12012899992988,3.5353354833321644,2,73,15,120,15.0,process,8,1,False,20000,5,True,42,91,103,194,118.0,322.0,0.36645962732919257,454.9700743356915,5,64,2,0,MSA+ALNS+ICD-dynamic-pickups,van_hentenryck,8,8,120,179.20359159982763,22.400448949978454,30.562214399920776,0,0,0.4690721649484536,32
ok,2026-06-20T03:51:21,2026-06-20T03:56:05,284.09940390009433,4.734990065001572,2,73,15,120,15.0,process,8,1,False,20000,8,True,42,95,103,198,137.0,332.0,0.4126506024096386,449.3670566178385,6,52,11,0,MSA+ALNS+ICD-dynamic-pickups,van_hentenryck,8,11,165,252.97016589995474,22.997287809086796,30.57929760008119,0,0,0.4797979797979798,33
ok,2026-06-20T03:56:08,2026-06-20T04:00:28,260.1266135999467,4.335443559999112,2,91,15,120,15.0,process,8,1,False,20000,3,True,42,90,99,189,110.0,308.0,0.35714285714285715,442.76695125610803,6,69,0,0,MSA+ALNS+ICD-dynamic-pickups,van_hentenryck,8,10,150,225.74818699993193,22.574818699993195,31.669050599914044,0,0,0.47619047619047616,34
