tiempos_c0,tiempos_c1,tiempos_c2,tiempos_c3,tiempos_c4,indicador
1000000000000,1000000000000,47182,1000000000000,1000000000000,False
40585,1000000000000,1000000000000,1000000000000,1000000000000,True
45624,1000000000000,1000000000000,1000000000000,1000000000000,True
42505,1000000000000,1000000000000,1000000000000,1000000000000,True
1000000000000,1000000000000,1000000000000,43066,1000000000000,False
1000000000000,1000000000000,1000000000000,44188,1000000000000,False
1000000000000,42276,1000000000000,1000000000000,1000000000000,True
1000000000000,1000000000000,1000000000000,1000000000000,48244,False
41737,1000000000000,1000000000000,1000000000000,1000000000000,True
52716,1000000000000,1000000000000,1000000000000,1000000000000,True
1000000000000,1000000000000,1000000000000,1000000000000,51430,False
1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,False
1000000000000,1000000000000,1000000000000,1000000000000,47881,False
1000000000000,1000000000000,47790,1000000000000,1000000000000,False
1000000000000,1000000000000,1000000000000,1000000000000,43935,False
1000000000000,1000000000000,51217,1000000000000,1000000000000,False
1000000000000,1000000000000,46114,1000000000000,1000000000000,False
1000000000000,1000000000000,1000000000000,50881,1000000000000,False
1000000000000,1000000000000,1000000000000,1000000000000,48970,False
48057,1000000000000,1000000000000,1000000000000,1000000000000,True
1000000000000,1000000000000,52673,1000000000000,1000000000000,False
1000000000000,1000000000000,1000000000000,1000000000000,50175,False
1000000000000,44485,1000000000000,1000000000000,1000000000000,True
44976,1000000000000,1000000000000,1000000000000,1000000000000,True
55720,1000000000000,1000000000000,1000000000000,1000000000000,True
1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,False
1000000000000,1000000000000,1000000000000,51858,1000000000000,False
43832,1000000000000,1000000000000,1000000000000,1000000000000,True
1000000000000,1000000000000,1000000000000,1000000000000,44960,False
1000000000000,1000000000000,1000000000000,1000000000000,46151,False
43094,1000000000000,1000000000000,1000000000000,1000000000000,True
1000000000000,1000000000000,1000000000000,1000000000000,50613,False
1000000000000,1000000000000,1000000000000,1000000000000,51896,False
1000000000000,1000000000000,1000000000000,52482,1000000000000,False
59042,1000000000000,1000000000000,1000000000000,1000000000000,True
57896,1000000000000,1000000000000,1000000000000,1000000000000,True
1000000000000,1000000000000,1000000000000,1000000000000,54151,False
54583,1000000000000,1000000000000,1000000000000,1000000000000,True
1000000000000,1000000000000,45730,1000000000000,1000000000000,False
1000000000000,1000000000000,1000000000000,53223,1000000000000,False
1000000000000,1000000000000,48960,1000000000000,1000000000000,False
50066,1000000000000,1000000000000,1000000000000,1000000000000,True
1000000000000,1000000000000,52156,1000000000000,1000000000000,False
1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,False
1000000000000,1000000000000,1000000000000,1000000000000,53764,False
1000000000000,1000000000000,1000000000000,51481,1000000000000,False
1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,False
53681,1000000000000,1000000000000,1000000000000,1000000000000,True
1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,False
52970,1000000000000,1000000000000,1000000000000,1000000000000,True
1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,False
1000000000000,1000000000000,1000000000000,54797,1000000000000,False
1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,False
1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,False
46490,1000000000000,1000000000000,1000000000000,1000000000000,True
1000000000000,1000000000000,47440,1000000000000,1000000000000,False
1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,False
48781,1000000000000,1000000000000,1000000000000,1000000000000,True
1000000000000,1000000000000,46634,1000000000000,1000000000000,False
1000000000000,1000000000000,53937,1000000000000,1000000000000,False
1000000000000,1000000000000,1000000000000,1000000000000,54896,False
1000000000000,1000000000000,48388,1000000000000,1000000000000,False
1000000000000,1000000000000,48075,1000000000000,1000000000000,False
1000000000000,1000000000000,1000000000000,1000000000000,54410,False
47272,1000000000000,1000000000000,1000000000000,1000000000000,True
1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,False
1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,False
1000000000000,46512,1000000000000,1000000000000,1000000000000,True
1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,False
1000000000000,1000000000000,1000000000000,54258,1000000000000,False
1000000000000,1000000000000,1000000000000,52968,1000000000000,False
1000000000000,1000000000000,1000000000000,53947,1000000000000,False
1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,False
1000000000000,1000000000000,54244,1000000000000,1000000000000,False
1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,False
1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,False
47741,1000000000000,1000000000000,1000000000000,1000000000000,True
1000000000000,1000000000000,53229,1000000000000,1000000000000,False
1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,False
1000000000000,1000000000000,50850,1000000000000,1000000000000,False
1000000000000,1000000000000,1000000000000,53689,1000000000000,False
1000000000000,49705,1000000000000,1000000000000,1000000000000,True
1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,False
1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,False
54040,1000000000000,1000000000000,1000000000000,1000000000000,True
1000000000000,1000000000000,54633,1000000000000,1000000000000,False
56202,1000000000000,1000000000000,1000000000000,1000000000000,True
1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,False
50500,1000000000000,1000000000000,1000000000000,1000000000000,True
1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,False
1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,False
1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,False
53274,1000000000000,1000000000000,1000000000000,1000000000000,True
1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,False
1000000000000,1000000000000,51655,1000000000000,1000000000000,False
1000000000000,1000000000000,57356,1000000000000,1000000000000,False
1000000000000,1000000000000,57965,1000000000000,1000000000000,False
47045,1000000000000,1000000000000,1000000000000,1000000000000,True
1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,False
1000000000000,1000000000000,50357,1000000000000,1000000000000,False
1000000000000,1000000000000,58842,1000000000000,1000000000000,False
1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,False
1000000000000,1000000000000,1000000000000,1000000000000,55364,False
1000000000000,1000000000000,1000000000000,1000000000000,58020,False
1000000000000,1000000000000,57714,1000000000000,1000000000000,False
1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,False
1000000000000,1000000000000,1000000000000,57027,1000000000000,False
1000000000000,51814,1000000000000,1000000000000,1000000000000,True
1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,False
54338,1000000000000,1000000000000,1000000000000,1000000000000,True
1000000000000,1000000000000,1000000000000,58853,1000000000000,False
55114,1000000000000,1000000000000,1000000000000,1000000000000,True
58115,1000000000000,1000000000000,1000000000000,1000000000000,True
1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,False
1000000000000,50426,1000000000000,1000000000000,1000000000000,True
1000000000000,1000000000000,1000000000000,59661,1000000000000,False
57450,1000000000000,1000000000000,1000000000000,1000000000000,True
1000000000000,54069,1000000000000,1000000000000,1000000000000,True
1000000000000,1000000000000,1000000000000,1000000000000,56791,False
59544,1000000000000,1000000000000,1000000000000,1000000000000,True
1000000000000,1000000000000,1000000000000,1000000000000,55842,False
1000000000000,1000000000000,1000000000000,1000000000000,59043,False
1000000000000,1000000000000,1000000000000,58401,1000000000000,False
1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,True
1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,False
1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,True
1000000000000,1000000000000,1000000000000,57838,1000000000000,False
57081,1000000000000,1000000000000,1000000000000,1000000000000,True
58846,1000000000000,1000000000000,1000000000000,1000000000000,True
1000000000000,1000000000000,59698,1000000000000,1000000000000,False
51484,1000000000000,1000000000000,1000000000000,1000000000000,True
1000000000000,1000000000000,1000000000000,59417,1000000000000,False
1000000000000,57371,1000000000000,1000000000000,1000000000000,True
1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,True
1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,False
54850,1000000000000,1000000000000,1000000000000,1000000000000,True
1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,True
1000000000000,52861,1000000000000,1000000000000,1000000000000,True
58517,1000000000000,1000000000000,1000000000000,1000000000000,True
1000000000000,1000000000000,58463,1000000000000,1000000000000,False
1000000000000,56738,1000000000000,1000000000000,1000000000000,True
1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,False
1000000000000,1000000000000,59105,1000000000000,1000000000000,False
1000000000000,58230,1000000000000,1000000000000,1000000000000,True
1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,False
1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,True
1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,False
1000000000000,54705,1000000000000,1000000000000,1000000000000,True
1000000000000,55981,1000000000000,1000000000000,1000000000000,True
1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,False
56582,1000000000000,1000000000000,1000000000000,1000000000000,True
1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,True
1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,False
1000000000000,1000000000000,56853,1000000000000,1000000000000,False
1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,True
55399,1000000000000,1000000000000,1000000000000,1000000000000,True
1000000000000,55001,1000000000000,1000000000000,1000000000000,True
1000000000000,40144,1000000000000,1000000000000,1000000000000,True
