tiempos_c0,tiempos_c1,tiempos_c2,tiempos_c3,tiempos_c4,tiempos_c5,indicador
1000000000000,1000000000000,1000000000000,1000000000000,50636,1000000000000,False
1000000000000,1000000000000,1000000000000,1000000000000,52315,1000000000000,False
1000000000000,43079,1000000000000,1000000000000,1000000000000,1000000000000,True
1000000000000,1000000000000,1000000000000,49453,1000000000000,1000000000000,False
1000000000000,44211,1000000000000,1000000000000,1000000000000,1000000000000,True
1000000000000,1000000000000,1000000000000,1000000000000,53504,1000000000000,False
57677,1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,True
1000000000000,51785,1000000000000,1000000000000,1000000000000,1000000000000,True
1000000000000,1000000000000,1000000000000,1000000000000,53108,1000000000000,False
43405,1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,True
1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,False
1000000000000,1000000000000,1000000000000,50636,1000000000000,1000000000000,False
1000000000000,1000000000000,1000000000000,53873,1000000000000,1000000000000,False
1000000000000,52246,1000000000000,1000000000000,1000000000000,1000000000000,True
1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,False
1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,False
1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,56207,False
1000000000000,1000000000000,48060,1000000000000,1000000000000,1000000000000,True
1000000000000,1000000000000,1000000000000,56516,1000000000000,1000000000000,False
1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,55434,False
46414,1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,True
1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,False
1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,53458,False
1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,52509,False
57184,1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,True
1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,False
47305,1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,True
1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,51479,False
55700,1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,True
1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,56919,False
1000000000000,1000000000000,1000000000000,1000000000000,58027,1000000000000,False
1000000000000,49157,1000000000000,1000000000000,1000000000000,1000000000000,True
1000000000000,48554,1000000000000,1000000000000,1000000000000,1000000000000,True
1000000000000,1000000000000,1000000000000,57689,1000000000000,1000000000000,False
1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,51747,False
1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,False
47891,1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,True
1000000000000,1000000000000,1000000000000,1000000000000,57757,1000000000000,False
49043,1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,True
1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,57667,False
1000000000000,1000000000000,1000000000000,58646,1000000000000,1000000000000,False
1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,False
1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,False
1000000000000,1000000000000,1000000000000,53000,1000000000000,1000000000000,False
56197,1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,True
1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,54725,False
1000000000000,1000000000000,49378,1000000000000,1000000000000,1000000000000,True
54420,1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,True
49598,1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,True
1000000000000,49586,1000000000000,1000000000000,1000000000000,1000000000000,True
1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,False
1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,False
1000000000000,1000000000000,1000000000000,1000000000000,59636,1000000000000,False
1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,False
1000000000000,1000000000000,1000000000000,1000000000000,59248,1000000000000,False
1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,59886,False
1000000000000,55288,1000000000000,1000000000000,1000000000000,1000000000000,True
1000000000000,1000000000000,1000000000000,53414,1000000000000,1000000000000,False
1000000000000,1000000000000,1000000000000,55737,1000000000000,1000000000000,False
1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,False
1000000000000,1000000000000,1000000000000,54973,1000000000000,1000000000000,False
51680,1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,True
1000000000000,1000000000000,1000000000000,58123,1000000000000,1000000000000,False
1000000000000,1000000000000,1000000000000,1000000000000,57465,1000000000000,False
1000000000000,1000000000000,52013,1000000000000,1000000000000,1000000000000,True
53594,1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,True
52788,1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,True
1000000000000,1000000000000,1000000000000,1000000000000,58763,1000000000000,False
1000000000000,1000000000000,1000000000000,54386,1000000000000,1000000000000,False
55059,1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,True
1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,False
1000000000000,1000000000000,1000000000000,1000000000000,55882,1000000000000,False
1000000000000,52519,1000000000000,1000000000000,1000000000000,1000000000000,True
1000000000000,1000000000000,1000000000000,60414,1000000000000,1000000000000,False
1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,False
1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,False
1000000000000,1000000000000,1000000000000,1000000000000,59946,1000000000000,False
1000000000000,1000000000000,53186,1000000000000,1000000000000,1000000000000,True
1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,False
1000000000000,53561,1000000000000,1000000000000,1000000000000,1000000000000,True
1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,False
1000000000000,1000000000000,54010,1000000000000,1000000000000,1000000000000,True
1000000000000,1000000000000,55101,1000000000000,1000000000000,1000000000000,True
1000000000000,1000000000000,1000000000000,1000000000000,56368,1000000000000,False
1000000000000,54161,1000000000000,1000000000000,1000000000000,1000000000000,True
1000000000000,55945,1000000000000,1000000000000,1000000000000,1000000000000,True
1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,False
1000000000000,59314,1000000000000,1000000000000,1000000000000,1000000000000,True
1000000000000,1000000000000,55857,1000000000000,1000000000000,1000000000000,True
56696,1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,True
1000000000000,58731,1000000000000,1000000000000,1000000000000,1000000000000,True
1000000000000,56791,60091,1000000000000,1000000000000,1000000000000,True
