tiempos_c0,tiempos_c1,tiempos_c2,indicador
1000000000000,1000000000000,1000000000000,False
1000000000000,1000000000000,1000000000000,False
43030,1000000000000,1000000000000,True
43678,1000000000000,1000000000000,True
1000000000000,1000000000000,1000000000000,False
43397,1000000000000,1000000000000,True
1000000000000,48729,1000000000000,False
57174,1000000000000,1000000000000,True
1000000000000,53201,1000000000000,False
1000000000000,1000000000000,50110,False
1000000000000,52965,1000000000000,False
1000000000000,47222,1000000000000,False
47932,1000000000000,1000000000000,True
1000000000000,48145,1000000000000,False
1000000000000,1000000000000,1000000000000,False
1000000000000,1000000000000,50448,False
1000000000000,1000000000000,1000000000000,False
44375,1000000000000,1000000000000,True
1000000000000,52596,1000000000000,False
1000000000000,1000000000000,1000000000000,False
1000000000000,1000000000000,1000000000000,True
1000000000000,1000000000000,48396,False
52468,1000000000000,1000000000000,True
1000000000000,51069,1000000000000,False
1000000000000,1000000000000,1000000000000,False
1000000000000,1000000000000,1000000000000,False
1000000000000,1000000000000,1000000000000,False
45559,1000000000000,1000000000000,True
1000000000000,1000000000000,1000000000000,False
1000000000000,1000000000000,51315,False
45026,1000000000000,1000000000000,True
1000000000000,1000000000000,1000000000000,False
54844,1000000000000,1000000000000,True
1000000000000,1000000000000,1000000000000,True
55915,1000000000000,1000000000000,True
1000000000000,1000000000000,1000000000000,False
47169,1000000000000,1000000000000,True
53734,1000000000000,1000000000000,True
1000000000000,1000000000000,55264,False
1000000000000,1000000000000,1000000000000,False
52888,1000000000000,1000000000000,True
1000000000000,1000000000000,1000000000000,False
1000000000000,1000000000000,1000000000000,False
1000000000000,55432,1000000000000,False
1000000000000,1000000000000,1000000000000,False
1000000000000,1000000000000,49721,False
1000000000000,1000000000000,48057,False
1000000000000,1000000000000,1000000000000,False
1000000000000,53501,1000000000000,False
1000000000000,1000000000000,1000000000000,False
49126,1000000000000,1000000000000,True
1000000000000,1000000000000,1000000000000,False
56651,1000000000000,1000000000000,True
1000000000000,1000000000000,1000000000000,False
1000000000000,1000000000000,1000000000000,False
1000000000000,54857,1000000000000,False
55686,1000000000000,1000000000000,True
1000000000000,57147,1000000000000,False
1000000000000,57545,1000000000000,False
1000000000000,1000000000000,1000000000000,False
48331,1000000000000,1000000000000,True
1000000000000,1000000000000,1000000000000,False
49325,1000000000000,1000000000000,True
1000000000000,1000000000000,1000000000000,False
1000000000000,1000000000000,58904,False
1000000000000,1000000000000,1000000000000,False
59239,1000000000000,1000000000000,True
1000000000000,1000000000000,55686,False
1000000000000,1000000000000,1000000000000,True
1000000000000,1000000000000,1000000000000,False
1000000000000,1000000000000,56707,False
1000000000000,1000000000000,1000000000000,True
1000000000000,56069,1000000000000,False
1000000000000,1000000000000,58491,False
1000000000000,52223,1000000000000,False
1000000000000,1000000000000,1000000000000,False
53452,1000000000000,1000000000000,True
1000000000000,1000000000000,1000000000000,False
1000000000000,1000000000000,1000000000000,False
1000000000000,1000000000000,1000000000000,True
1000000000000,1000000000000,1000000000000,False
1000000000000,1000000000000,1000000000000,False
50206,1000000000000,1000000000000,True
1000000000000,58378,1000000000000,False
49560,1000000000000,1000000000000,True
1000000000000,59330,1000000000000,False
1000000000000,1000000000000,54504,False
1000000000000,1000000000000,1000000000000,False
51783,1000000000000,1000000000000,True
1000000000000,56566,1000000000000,False
1000000000000,1000000000000,1000000000000,False
57699,1000000000000,1000000000000,True
1000000000000,1000000000000,1000000000000,False
58503,1000000000000,1000000000000,True
1000000000000,1000000000000,57136,False
1000000000000,1000000000000,1000000000000,True
59033,1000000000000,1000000000000,True
1000000000000,55740,1000000000000,False
1000000000000,1000000000000,1000000000000,False
1000000000000,57818,1000000000000,False
1000000000000,1000000000000,1000000000000,False
56350,1000000000000,1000000000000,True
1000000000000,1000000000000,1000000000000,True
1000000000000,1000000000000,1000000000000,False
1000000000000,1000000000000,58191,False
54279,1000000000000,1000000000000,True
1000000000000,1000000000000,1000000000000,True
1000000000000,1000000000000,56106,False
55430,1000000000000,1000000000000,True
1000000000000,1000000000000,1000000000000,False
1000000000000,1000000000000,57536,False
1000000000000,1000000000000,1000000000000,False
1000000000000,1000000000000,1000000000000,False
1000000000000,1000000000000,1000000000000,False
1000000000000,1000000000000,1000000000000,True
1000000000000,1000000000000,1000000000000,True
1000000000000,1000000000000,1000000000000,False
1000000000000,1000000000000,1000000000000,False
1000000000000,1000000000000,1000000000000,False
60247,1000000000000,1000000000000,True
1000000000000,1000000000000,1000000000000,False
59652,1000000000000,1000000000000,True
58103,1000000000000,1000000000000,True
